"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"1700",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1701","laßt","VFIN.Full.2.Pl.Pres.Ind","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Ind"
"1702","Das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"1703","Vaterland","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1704","viel","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1705","theurer","ADJD.Comp","ADJD","Comp",NA,NA,NA,NA,NA,NA,NA
"1706","als","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"1707","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"1708","Sohn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1709","Ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"1710","dißmal","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1711","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1712","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1713","Mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"1714","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1715","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1716","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"1717","Mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"1718","aus","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1719","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"1720","traurigen","ADJA.Pos.Dat.Sg.Fem","ADJA","Pos",NA,"Dat",NA,"Sg","Fem",NA,NA
"1721","Gefangenschaft","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"1722","Zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"1723","retten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1724",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1725","geben","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1726",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1727","was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"1728","sein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"1729","Feind","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1730","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1731","will","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"1732","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1733","Was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"1734","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1735","drey","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1736","langen","ADJA.Pos.Dat.Pl.Neut","ADJA","Pos",NA,"Dat",NA,"Pl","Neut",NA,NA
"1737","Jahren","N.Reg.Dat.Pl.Neut","N","Reg",NA,"Dat",NA,"Pl","Neut",NA,NA
"1738","voller","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1739","Müh","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"1740",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1741","Durch","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1742","vieler","PRO.Indef.Attr.-.Gen.Pl.Masc","PRO","Gen","Attr","Gen",NA,"Pl","Masc",NA,NA
"1743","Edlen","ADJA.Pos.Gen.Pl.Masc","ADJA","Gen",NA,"Gen",NA,"Pl","Masc",NA,NA
"1744",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1745","durch","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1746","dein","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"1747","eigen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1748","Blut","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1749","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"1750","115","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"1751","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"1752","Gewonnen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"1753","ward","VFIN.Aux.3.Sg.Past.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Past","Ind"
"1754",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1755","wirst","VFIN.Aux.2.Sg.Pres.Ind","VFIN","Aux",NA,NA,"2","Sg",NA,"Pres","Ind"
"1756","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"1757","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1758","einen","ART.Indef.Acc.Sg.Masc","ART","Indef",NA,"Acc",NA,"Sg","Masc",NA,NA
"1759","Tag","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1760","Aufopfern","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1761",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1762","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1763","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1764","Ach","ITJ","ITJ",NA,NA,NA,NA,NA,NA,NA,NA
"1765","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1766","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1767","deinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"1768","Sohn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1769",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1770","Für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1771","deinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"1772","Sohn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1773","wirst","VFIN.Aux.2.Sg.Pres.Ind","VFIN","Aux",NA,NA,"2","Sg",NA,"Pres","Ind"
"1774","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"1775","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"1776","Vaterland","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1777","Hingeben","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1778","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1779","Wer","PRO.Inter.Subst.-.Nom.Sg.Masc","PRO","Inter","Subst","Nom",NA,"Sg","Masc",NA,NA
"1780","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1781","Wer","PRO.Inter.Subst.-.Nom.Sg.Masc","PRO","Inter","Subst","Nom",NA,"Sg","Masc",NA,NA
"1782","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1783","sein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"1784","ärgster","ADJA.Sup.Nom.Sg.Masc","ADJA","Sup",NA,"Nom",NA,"Sg","Masc",NA,NA
"1785","Feind","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1786","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1787","O","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1788","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1789","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1790","sey","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1791","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"1792","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1793",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1794","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1795","sey","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"1796","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1797","Strato","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"1798",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1799","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1800",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1801","fasse","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"1802","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"1803",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1804","dein","PRO.Poss.Attr.-.Nom.Sg.Neut","PRO","Poss","Attr","Nom",NA,"Sg","Neut",NA,NA
"1805","Schicksal","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"1806","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1807","vielleicht","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1808","So","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1809","grausam","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1810","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"1811",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1812","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"1813","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1814","kömmt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"1815",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1816","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"1817","weiß","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"1818",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1819","Du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"1820","hörst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"1821","aus","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1822","seinem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"1823","Munde","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"1824","Trost","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1825",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1826","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1827",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1828","Was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"1829","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1830","Trost","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1831","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1832","Dritter","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"1833","Auftritt","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1834",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1835","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1836",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1837","Strato","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1838",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1839","Aridäus","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1840",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1841","Aridäus","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1842",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1843","Laß","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"1844","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"1845","umarmen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"1846",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1847","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1848","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1849","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"1850","Fürsten","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"1851","Krieg","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1852","Ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1853","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"1854","der","ART.Def.Gen.Pl.Masc","ART","Gen",NA,"Gen",NA,"Pl","Masc",NA,NA
"1855","Fürsten","N.Reg.Gen.Pl.Masc","N","Gen",NA,"Gen",NA,"Pl","Masc",NA,NA
"1856",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1857","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1858","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"1859","Götter","N.Reg.Nom.Pl.Masc","N","Reg",NA,"Nom",NA,"Pl","Masc",NA,NA
"1860","Werk","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1861","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1862","Persönlich","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1863","wenigstens","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1864","soll","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"1865","ihre","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"1866","Fehd","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"1867","’","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"1868",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1869","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"1870","ihre","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"1871","Feindschaft","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"1872","nimmer","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1873","seyn","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1874",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1875","Laß","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"1876",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1877","laß","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"1878","Dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"1879","noch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1880","einmal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1881","umarmen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1882",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1883","lieber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1884","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1885","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1886","Denn","CONJ.Coord.Denn","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"1887","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"1888","bist","VFIN.Sein.2.Sg.Pres.Ind","VFIN",NA,NA,NA,"2","Sg",NA,"Pres","Ind"
"1889","deines","PRO.Poss.Attr.-.Gen.Sg.Masc","PRO","Gen","Attr","Gen",NA,"Sg","Masc",NA,NA
"1890","Vaters","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"1891","Ebenbild","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"1892",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1893","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"1894","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"1895","umarme","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"1896","meinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"1897","Herzensfreund","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1898",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1899","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"1900","116","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"1901","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"1902","Ha","N.Reg.*.*.*","N","Reg",NA,NA,NA,NA,NA,NA,NA
"1903","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1904","deinen","PRO.Poss.Attr.-.Dat.Pl.*","PRO","Poss","Attr","Dat",NA,"Pl",NA,NA,NA
"1905","jüngern","N.Reg.Dat.Pl.*","N","Reg",NA,"Dat",NA,"Pl",NA,NA,NA
"1906","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1907",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1908","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1909",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1910","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1911","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"1912","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1913","Wie","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"1914","deine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"1915","Jugend","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"1916","blüht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"1917",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1918","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1919","blühete","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1920","Die","ART.Def.Nom.Sg.Fem","ART","Def",NA,"Nom",NA,"Sg","Fem",NA,NA
"1921","seinige","PRO.Poss.Subst.-.Nom.Sg.Fem","PRO","Poss","Subst","Nom",NA,"Sg","Fem",NA,NA
"1922",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1923","Welch","PRO.Inter.Attr.-.*.*.*","PRO","Inter","Attr",NA,NA,NA,NA,NA,NA
"1924","’","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1925","einer","ART.Indef.Gen.Sg.Fem","ART","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"1926","frohen","ADJA.Pos.Gen.Sg.Fem","ADJA","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"1927","Zeit","N.Reg.Gen.Sg.Fem","N","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"1928","Erinnr","N.Reg.*.*.Masc","N","Reg",NA,NA,NA,NA,"Masc",NA,NA
"1929","’","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"1930","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"1931","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"1932","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1933","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"1934","–","N.Reg.*.*.Neut","N","Reg",NA,NA,NA,NA,"Neut",NA,NA
"1935","Kehrt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"1936",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1937","Tage","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"1938",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1939","kehrt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"1940","zurück","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"1941",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1942","Mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1943","eurem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"1944","Frieden","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"1945","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1946","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"1947","–","N.Reg.*.*.Neut","N","Reg",NA,NA,NA,NA,"Neut",NA,NA
"1948","Solche","PRO.Indef.Attr.-.Nom.Sg.Fem","PRO","Indef","Attr","Nom",NA,"Sg","Fem",NA,NA
"1949","Redlichkeit","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"1950",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1951","Solch","PRO.Indef.Attr.-.*.*.*","PRO","Indef","Attr",NA,NA,NA,NA,NA,NA
"1952","offnes","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"1953","Auge","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1954",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1955","solchen","PRO.Indef.Attr.-.Acc.Sg.Masc","PRO","Indef","Attr","Acc",NA,"Sg","Masc",NA,NA
"1956","edlen","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"1957","Sinn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
